,person-1x,person-1y,person-2x,person-2y,person-3x,person-3y,person-4x,person-4y,person-5x,person-5y,person-6x,person-6y,person-7x,person-7y,person-8x,person-8y,person-9x,person-9y,person-10x,person-10y,person-11x,person-11y,person-12x,person-12y,person-13x,person-13y,person-14x,person-14y,person-15x,person-15y,person-16x,person-16y,person-17x,person-17y,person-18x,person-18y,person-19x,person-19y,person-20x,person-20y,person-21x,person-21y,person-22x,person-22y,person-23x,person-23y,person-24x,person-24y,person-25x,person-25y,person-26x,person-26y,person-27x,person-27y,person-28x,person-28y,person-29x,person-29y,person-30x,person-30y,person-31x,person-31y,person-32x,person-32y,person-33x,person-33y,person-34x,person-34y,person-35x,person-35y,person-36x,person-36y,person-37x,person-37y,person-38x,person-38y,person-39x,person-39y,person-40x,person-40y,person-41x,person-41y,person-42x,person-42y,person-43x,person-43y,person-44x,person-44y,person-45x,person-45y,person-46x,person-46y,person-47x,person-47y,person-48x,person-48y,person-49x,person-49y,person-50x,person-50y,person-51x,person-51y,person-52x,person-52y,person-53x,person-53y,person-54x,person-54y
1239,,,852.0,335.86974100876535,496.0,215.61851594506126,1003.0,321.4833144106939,,,,,,,,,,,330.0,358.6507315015027,700.0,229.1801368757139,,,,,,,,,,,,,,,,,,,,,312.0,235.4904209670002,,,,,781.0,229.88856285542545,,,,,,,,,,,,,682.0,228.95234349067624,,,605.0,169.7065201867568,,,,,1138.0,212.25043903248772,,,,,,,,,,,,,798.0,195.04819501381218,,,,,,,1000.0,188.20604745516317,408.0,298.4657559356978,,,,,,,,,,
1240,,,856.0,335.9700579976758,498.0,215.0671817496804,1004.0,321.6367082217504,,,,,,,,,,,330.0,364.2205773884388,700.0,229.71393278733103,,,,,,,,,,,,,,,,,,,,,308.0,234.49819795573893,,,,,784.0,229.72364448471558,,,,,,,,,,,,,682.0,231.59597773037822,,,607.0,168.5480580895093,,,,,1146.0,211.5595800337345,,,,,,,,,,,,,798.0,194.37367609549216,,,,,,,1001.0,188.22881720784716,408.0,299.88980587533854,,,,,,,,,,
1241,,,863.0,333.37243887944396,505.0,214.20833330658868,1007.0,322.3731525747901,,,,,,,,,,,329.0,368.4834951861051,699.0,229.75746758902991,,,,,,,,,,,,,,,,,,,,,308.0,307.2088278343027,,,,,786.0,229.55872611400574,,,,,,,,,,,,,683.0,231.17286666228972,,,608.0,167.38959599226183,,,,,1154.0,210.8687210349813,,,,,,,,,,,,,798.0,194.7803768426274,,,,,,,1004.0,188.88249474458178,408.0,301.3138558149792,,,,,,,,,,
1242,,,867.0,338.26333102421955,509.0,213.90814992165406,1008.0,320.714689103468,,,,,,,,,,,342.0,382.8159677722263,698.0,229.80100239072885,,,,,,,,,,,,,,,,,,,,,306.0,311.93951436496616,,,,,788.0,229.39380774329584,,,,,,,,,,,,,682.0,229.66287439872985,,,610.0,166.2311338950144,,,,,1162.0,210.17786203622808,,,,,,,,,,,,,799.0,196.25662834457393,,,,,,,1006.0,187.80025764633172,408.0,302.73790575462,,,,,,,,,,
1243,,,872.0,340.1411980840712,511.0,213.81104589379294,1009.0,320.07896634190183,,,,,,,,,,,346.0,384.4997296434586,697.0,229.84453719242777,,,,,,,,,,,,,,,,,,,,,307.0,314.97919508677535,,,,,791.0,229.228889372586,,,,,,,,,,,,,682.0,229.10663923236874,,,604.0,171.56858448698705,,,,,1170.0,209.48700303747486,,,,,,,,,,,,,799.0,195.4989542763755,,,,,,,1008.0,186.68914163524687,407.0,304.1619556942607,,,,,,,,,,
1244,,,875.0,342.1710878526793,513.0,213.79677097099074,1009.0,319.85312730015534,,,,,,,,,,,347.0,385.6775442838375,696.0,229.88807199412668,,,,,,,,,,,,,,,,,,,,,307.0,315.40016602761455,,,,,793.0,229.06397100187615,,,,,,,,,,,,,682.0,228.24491773184678,,,604.0,170.977637593017,,,,,1178.0,208.79614403872165,,,,,,,,,,,,,800.0,195.19647425418913,,,,,,,1008.0,187.60712129695756,407.0,305.58600563390144,,,,,,,,,,
1245,,,879.0,339.6446641328561,514.0,213.14329729012908,1010.0,318.47959540426876,,,,,,,,,,,348.0,390.69038025365336,694.0,229.93160679582562,,,,,,,,,,,,,,,,,,,,,308.0,316.03321666356135,,,,,796.0,228.89905263116626,,,,,,,,,,,,,681.0,229.9596723217643,,,605.0,170.78042384405006,,,,,1186.0,208.1052850399684,,,,,,,,,,,,,801.0,195.07974457380817,,,,,,,1009.0,187.9387889099059,407.0,307.01005557354216,,,,,,,,,,
1246,,,883.0,339.97869141532294,516.0,212.9110336759778,1011.0,318.62752856818327,,,,,,,,,,,350.0,405.63599615179385,693.0,229.9751415975245,,,,,,,,,,,,,,,,,,,,,309.0,315.47439179009103,,,,,798.0,228.73413426045641,,,,,,,,,,,,,680.0,229.93608235624274,,,606.0,169.40062741851406,,,,,1194.0,207.41442604121517,,,,,,,,,,,,,802.0,193.05111206008505,,,,,,,1010.0,187.39719986986455,406.0,308.4341055131829,,,,,,,,,,
1247,,,888.0,342.73794251213263,517.0,212.83893704211698,1012.0,319.3562281103809,,,,,,,,,,,351.0,417.59916567069126,692.0,230.01867639922344,,,,,,,,,,,,,,,,,,,,,311.0,313.1038221559287,,,,,800.0,228.56921588974654,,,,,,,,,,,,,679.0,229.93497761255236,,,607.0,168.90691141876272,,,,,1201.0,206.72356704246195,,,,,,,,,,,,,803.0,191.6208837429746,,,,,,,1010.0,186.51440941636056,406.0,309.8581554528236,,,,,,,,,,
1248,,,890.0,342.4416439488176,517.0,212.82192463054906,1013.0,318.9964273671644,,,,,,,,,,,355.0,424.6577133966665,691.0,230.06221120092238,,,,,,,,,,,,,,,,,,,,,309.0,316.17368175583806,,,,,803.0,228.40429751903667,,,,,,,,,,,,,678.0,231.9481815580321,,,608.0,168.74921470817492,,,,,1209.0,206.03270804370874,,,,,,,,,,,,,805.0,192.41550965102516,,,,,,,1010.0,186.17622796932642,317.0,336.9794531371931,,,,,,,,,,
1249,,,891.0,342.3063042990411,520.0,212.50646526349377,1012.0,318.87352682767494,,,,,,,,,,,358.0,423.3787686458279,690.0,230.10574600262126,,,,,,,,,,,,,,,,,,,,,307.0,319.24354135574737,,,,,805.0,228.23937914832683,,,,,,,,,,,,,677.0,232.68747487876604,,,608.0,170.05955785099758,,,,,1217.0,205.34184904495552,,,,,,,,,,,,,807.0,191.41591955318705,,,,,,,1010.0,188.05562659142137,316.0,336.87878205798256,,,,,,,,,,
1250,,,892.0,342.23631421413484,520.0,212.81654167825002,1012.0,320.16063999265697,,,,,,,,,,,361.0,421.8411750722371,689.0,230.1492808043202,,,,,,,,,,,,,,,,,,,,,305.0,322.3134009556567,,,,,807.0,228.07446077761693,,,,,,,,,,,,,677.0,233.62300447263698,,,608.0,171.22144645192645,,,,,1225.0,204.6509900462023,,,,,,,,,,,,,808.0,192.3592034340764,,,,,,,1011.0,186.77673919191446,314.0,338.9992721284004,,,,,,,,,,
1251,,,893.0,343.5235837814366,522.0,211.5123141961623,1012.0,321.9594451960621,,,,,,,,,,,368.0,436.9403977240354,688.0,230.1928156060191,,,,,,,,,,,,,,,,,,,,,303.0,325.383260555566,,,,,810.0,227.9095424069071,,,,,,,,,,,,,676.0,235.28022123519332,,,610.0,169.69488653948378,,,,,1233.0,203.9601310474491,,,,,,,,,,,,,809.0,192.72193727864828,,,,,,,1012.0,187.60532942322283,316.0,343.59285085655256,,,,,,,,,,
1252,,,895.0,343.99279148953224,523.0,211.05058454447175,1012.0,321.99960894928034,,,,,,,,,,,374.0,440.4363434276174,687.0,230.23635040771802,,,,,,,,,,,,,,,,,,,,,301.0,328.4531201554753,,,,,812.0,227.74462403619725,,,,,,,,,,,,,675.0,235.90235985821485,,,611.0,170.45344624344193,,,,,1241.0,203.26927204869588,,,,,,,,,,,,,810.0,192.21148802405168,,,,,,,1013.0,189.23600870066247,315.0,351.7155998459956,,,,,,,,,,
1253,,,896.0,344.1538626855501,526.0,210.67886616222253,1012.0,322.66608369607445,,,,,,,,,,,380.0,443.4652743123572,685.0,230.27988520941696,,,,,,,,,,,,,,,,,,,,,299.0,331.5229797553846,,,,,814.0,227.57970566548735,,,,,,,,,,,,,674.0,234.80680477497978,,,612.0,170.23797405555968,,,,,1249.0,202.57841304994264,,,,,,,,,,,,,811.0,192.02043515665815,,,,,,,1013.0,190.4967137312415,317.0,355.43400294149865,,,,,,,,,,
1254,,,896.0,344.201761779105,526.0,210.06618785392212,1012.0,322.91997370262186,,,,,,,,,,,383.0,445.0877285786501,684.0,230.32342001111584,,,,,,,,,,,,,,,,,,,,,297.0,334.5928393552939,,,,,817.0,227.4147872947775,,,,,,,,,,,,,673.0,235.69686781780092,,,610.0,170.78447443711542,,,,,1257.0,201.8875540511894,,,,,,,,,,,,,812.0,192.6103707167532,,,,,,,1014.0,190.9663778014405,321.0,367.00962953873443,,,,,,,,,,
1255,,,897.0,345.50859005525535,526.0,210.57476605223872,1012.0,321.7039819861435,,,,,,,,,,,387.0,450.7354785847377,683.0,230.36695481281478,,,,,,,,,,,,,,,,,,,,,295.0,337.6626989552032,,,,,819.0,227.24986892406764,,,,,,,,,,,,,673.0,236.67529486918224,,,610.0,170.2117740404492,,,,,1265.0,201.19669505243618,,,,,,,,,,,,,813.0,192.18349662679455,,,,,,,1013.0,191.1292426759307,321.0,369.55929983136065,,,,,,,,,,
1256,,,898.0,348.5909724784567,527.0,210.75069666777722,1011.0,320.57556348640435,,,,,,,,,,,395.0,448.1265088501665,682.0,230.41048961451372,,,,,,,,,,,,,,,,,,,,,293.0,340.7325585551125,,,,,821.0,227.08495055335777,,,,,,,,,,,,,671.0,237.03492323915884,,,612.0,170.01023114336834,,,,,1273.0,200.50583605368297,,,,,,,,,,,,,814.0,192.6845381048185,,,,,,,1014.0,193.81155172880688,323.0,369.13977801353315,,,,,,,,,,
1257,,,899.0,350.4034818229684,528.0,202.3363679826041,1012.0,320.1498896816886,,,,,,,,,,,405.0,468.4365594166866,681.0,230.4540244162126,,,,,,,,,,,,,,,,,,,,,290.0,343.8024181550218,,,,,824.0,226.92003218264793,,,,,,,,,,,,,670.0,235.84617383782603,,,613.0,168.61712719133135,,,,,1280.0,199.81497705492976,,,,,,,,,,,,,815.0,192.87490502487503,,,,,,,1014.0,194.1571774909882,326.0,372.74476714374504,,,,,,,,,,
1258,,,899.0,351.7340323022461,528.0,199.7397600411764,1012.0,319.99466305063277,,,,,,,,,,,412.0,479.99912389302654,680.0,230.49755921791154,,,,,,,,,,,,,,,,,,,,,288.0,346.87227775493113,,,,,826.0,226.75511381193803,,,,,,,,,,,,,671.0,236.03243668751634,,,614.0,167.43342588988872,,,,,1288.0,199.12411805617654,,,,,,,,,,,,,815.0,191.6347973267674,,,,,,,1014.0,194.26448914553072,331.0,377.9091711834426,,,,,,,,,,
1259,,,898.0,353.5199308318896,529.0,199.48863534978028,1011.0,319.94213067099446,,,,,,,,,,,417.0,484.33997611496926,679.0,230.54109401961045,,,,,,,,,,,,,,,,,,,,,286.0,349.9421373548405,,,,,829.0,226.5901954412282,,,,,,,,,,,,,671.0,235.43716577943258,,,614.0,167.00585087192644,,,,,1296.0,198.43325905742333,,,,,,,,,,,,,815.0,191.16254797432288,,,,,,,1014.0,194.28055342488767,334.0,381.09180006046944,,,,,,,,,,
1260,,,898.0,354.8245633388674,528.0,200.0994005419579,1011.0,319.26787489505114,,,,,,,,,,,423.0,488.9946342976979,678.0,230.58462882130937,,,,,,,,,,,,,,,,,,,,,284.0,353.0119969547498,,,,,831.0,226.42527707051835,,,,,,,,,,,,,671.0,233.881057283588,,,614.0,165.53058304713227,,,,,1304.0,197.7424000586701,,,,,,,,,,,,,815.0,191.6537224685565,,,,,,,1015.0,194.26667439984791,337.0,382.8551818392142,,,,,,,,,,
1261,,,899.0,355.28768566119754,528.0,199.70838703501295,1012.0,316.3589416198389,,,,,,,,,,,431.0,505.58927693134615,676.0,230.6281636230083,,,,,,,,,,,,,,,,,,,,,282.0,356.0818565546591,,,,,833.0,226.26035869980845,,,,,,,,,,,,,671.0,231.28535148420127,,,614.0,164.996897158536,,,,,1312.0,197.05154105991687,,,,,,,,,,,,,815.0,191.84365299702085,,,,,,,1015.0,194.2433300696548,345.0,388.62014151863866,,,,,,,,,,
1262,,,899.0,356.0830565830223,527.0,199.59996442585475,1012.0,313.9345557468872,,,,,,,,,,,437.0,523.2062332816552,675.0,230.6716984247072,,,,,,,,,,,,,,,,,,,,,280.0,359.1517161545685,,,,,836.0,226.0954403290986,,,,,,,,,,,,,669.0,230.98901294151574,,,614.0,164.8199146843633,,,,,1320.0,196.36068206116363,,,,,,,,,,,,,815.0,191.92034493854834,,,,,,,1016.0,193.5552243968388,349.0,404.2603321755156,,,,,,,,,,
1263,,,899.0,356.35167493342817,528.0,198.27006267616326,1011.0,312.3948943098383,,,,,,,,,,,449.0,544.3755014110568,674.0,230.71523322640613,,,,,,,,,,,,,,,,,,,,,278.0,362.2215757544778,,,,,838.0,225.93052195838874,,,,,,,,,,,,,669.0,229.55234614061618,,,615.0,164.32350116687746,,,,,1328.0,195.66982306241042,,,,,,,,,,,,,815.0,190.63292107041156,,,,,,,1017.0,192.6216156428692,357.0,413.3614161762992,,,,,,,,,,
1264,,,899.0,356.4205594038783,529.0,197.79952393967983,1011.0,311.85394029026764,,,,,,,,,,,454.0,552.6895095216005,673.0,230.75876802810507,,,,,,,,,,,,,,,,,,,,,276.0,365.29143535438703,,,,,840.0,225.76560358767887,,,,,,,,,,,,,668.0,229.03320754560673,,,615.0,163.82708764939161,,,,,1336.0,194.9789640636572,,,,,,,,,,,,,815.0,190.14518614285043,,,,,,,1018.0,192.2537812382615,359.0,416.8675307420798,,,,,,,,,,
1265,,,899.0,357.07034263248966,529.0,197.6550842798096,1011.0,313.0120297884099,,,,,,,,,,,459.0,555.0304394836367,672.0,230.80230282980395,,,,,,,,,,,,,,,,,,,,,274.0,368.36129495429634,,,,,843.0,225.60068521696903,,,,,,,,,,,,,668.0,229.52883463484483,,,616.0,163.3306741319057,,,,,1344.0,194.288105064904,,,,,,,,,,,,,815.0,190.6372834285276,,,,,,,1018.0,193.4482947003886,364.0,417.4320688203082,,,,,,,,,,
1266,,,898.0,357.2858830222104,529.0,198.29306065520052,1011.0,312.1512206084363,,,,,,,,,,,465.0,558.734381507104,671.0,230.8458376315029,,,,,,,,,,,,,,,,,,,,,272.0,371.4311545542057,,,,,845.0,225.43576684625913,,,,,,,,,,,,,667.0,230.39705175123876,,,616.0,162.83426061441986,,,,,1352.0,193.59724606615077,,,,,,,,,,,,,816.0,191.48940221349756,,,,,,,1018.0,195.86537361003906,369.0,416.79556619010356,,,,,,,,,,
1267,,,898.0,357.33891024709953,529.0,199.2171163737587,1010.0,311.1854212545478,,,,,,,,,,,472.0,558.4915695190559,670.0,230.8893724332018,,,,,,,,,,,,,,,,,,,,,270.0,374.501014154115,,,,,847.0,225.2708484755493,,,,,,,,,,,,,667.0,229.4054638389251,,,617.0,162.337847096934,,,,,1359.0,192.90638706739756,,,,,,,,,,,,,815.0,192.47372608736498,,,,,,,1018.0,197.41078111187954,372.0,420.9462210755771,,,,,,,,,,
1268,,,898.0,357.33394178381184,529.0,198.92912486033975,1009.0,312.1742835666967,,,,,,,,,,,481.0,558.7635372497004,669.0,230.9329072349007,,,,,,,,,,,,,,,,,,,,,268.0,377.5708737540243,,,,,850.0,225.10593010483944,,,,,,,,,,,,,664.0,229.70661866430564,,,617.0,161.84143357944816,,,,,1367.0,192.21552806864435,,,,,,,,,,,,,816.0,192.8459738589503,,,,,,,1018.0,197.99729339984108,376.0,428.23068039625025,,,,,,,,,,
1269,,,898.0,357.9668980122367,529.0,199.49749672242217,1005.0,314.54377673985795,,,,,,,,,,,488.0,560.5789083280499,667.0,230.97644203659965,,,,,,,,,,,,,,,,,,,,,266.0,380.6407333539336,,,,,852.0,224.94101173412955,,,,,,,,,,,,,661.0,229.82855287706317,,,618.0,161.34502006196226,,,,,1375.0,191.5246690698911,,,,,,,,,,,,,816.0,194.30307680775508,,,,,,,1018.0,206.6455874868234,379.0,432.59883142376225,,,,,,,,,,
1270,,,898.0,358.18492654609213,529.0,200.38337061229714,1003.0,314.79340794059965,,,,,,,,,,,497.0,572.2124561867286,666.0,231.01997683829853,,,,,,,,,,,,,,,,,,,,,264.0,383.71059295384293,,,,,854.0,224.7760933634197,,,,,,,,,,,,,659.0,231.21834280581737,,,618.0,160.8486065444764,,,,,1383.0,190.83381007113786,,,,,,,,,,,,,816.0,195.49938365966014,,,,,,,1018.0,209.2560785918593,392.0,416.5075048493902,,,,,,,,,,
1271,,,897.0,358.2456959669559,529.0,201.3854252976089,999.0,314.8944149920413,,,,,,,,,,,507.0,584.8748358899602,690.0,223.0280799120918,,,,,,,,,,,,,,,,,,,,,262.0,386.7804525537523,,,,,857.0,224.61117499270983,,,,,,,,,,,,,654.0,237.67045674772197,,,619.0,160.35219302699056,,,,,1391.0,190.14295107238465,,,,,,,,,,,,,816.0,196.60655293183464,,,,,,,1020.0,201.34646427681048,399.0,440.3031306908438,,,,,,,,,,
1272,,,898.0,358.9079768110081,530.0,201.77184884681918,997.0,315.59473364342915,,,,,,,,,,,512.0,595.3412344308937,690.0,222.21650216867573,,,,,,,,,,,,,,,,,,,,,260.0,389.8503121536616,,,,,859.0,224.44625662199996,,,,,,,,,,,,,655.0,234.93606309606747,,,619.0,159.8557795095047,,,,,1399.0,189.45209207363143,,,,,,,,,,,,,816.0,197.01384428623902,,,,,,,1022.0,197.97698835277976,404.0,444.41192963492693,,,,,,,,,,
1273,,,898.0,359.1405564810267,529.0,201.92151600069667,996.0,315.86062517000823,,,,,,,,,,,521.0,608.180128234339,690.0,221.96886428157094,,,,,,,,,,,,,,,,,,,,,258.0,392.92017175357086,,,,,862.0,224.28133825129012,,,,,,,,,,,,,652.0,240.38747491861488,,,620.0,159.3593659920188,,,,,1407.0,188.76123307487822,,,,,,,,,,,,,817.0,197.15276020136923,,,,,,,1022.0,196.74743574357103,411.0,466.04534958773814,,,,,,,,,,
1274,,,898.0,359.86840892558996,530.0,200.6634415305869,995.0,314.65040137223343,,,,,,,,,,,531.0,612.914926936116,690.0,221.21490084517632,,,,,,,,,,,,,,,,,,,,,256.0,395.99003135348016,,,,,864.0,224.11641988058022,,,,,,,,,,,,,649.0,242.38773906380447,,,620.0,158.86295247453296,,,,,1415.0,188.070374076125,,,,,,,,,,,,,819.0,197.84786156381256,,,,,,,1023.0,196.87385586512198,421.0,477.33118456925695,,,,,,,,,,
1275,,,898.0,360.1264671682893,530.0,199.52099681143585,993.0,314.18757512614104,,,,,,,,,,,537.0,617.0380425699509,691.0,223.63845384770548,,,,,,,,,,,,,,,,,,,,,254.0,399.0598909533895,,,,,866.0,223.95150150987038,,,,,,,,,,,,,647.0,243.1410410777772,,,621.0,158.3665389570471,,,,,1423.0,187.3795150773718,,,,,,,,,,,,,819.0,197.43819319745563,,,,,,,1023.0,197.00027598667296,429.0,479.0138250067749,,,,,,,,,,
1276,,,898.0,360.20605087724107,530.0,199.097671383031,991.0,314.678575030714,,,,,,,,,,,545.0,624.2035954412959,691.0,223.2214459896822,,,,,,,,,,,,,,,,,,,,,252.0,402.12975055329883,,,,,869.0,223.78658313916054,,,,,,,,,,,,,646.0,236.87747684654414,,,621.0,157.87012543956126,,,,,1431.0,186.68865607861858,,,,,,,,,,,,,819.0,197.2648787801668,,,,,,,1024.0,197.12669610822394,436.0,483.2253868848487,,,,,,,,,,
1277,,,898.0,360.21826685858855,530.0,199.60630209637876,991.0,314.86597181649944,,,,,,,,,,,548.0,629.334687235794,692.0,222.39378210146674,,,,,,,,,,,,,,,,,,,,,250.0,405.19961015320814,,,,,871.0,223.62166476845064,,,,,,,,,,,,,644.0,241.08652242068567,,,622.0,157.37371192207536,,,,,1438.0,185.99779707986534,,,,,,,,,,,,,819.0,197.1845165820581,,,,,,,1024.0,197.25311622977492,444.0,490.47152511734856,,,,,,,,,,
1278,,,898.0,360.20664074665183,530.0,199.43671872357726,989.0,314.2833310404555,,,,,,,,,,,553.0,645.9041747298493,693.0,222.08592254041227,,,,,,,,,,,,,,,,,,,,,248.0,408.2694697531175,,,,,873.0,223.4567463977408,,,,,,,,,,,,,643.0,244.52474452496142,,,622.0,156.8772984045895,,,,,1446.0,185.3069380811121,,,,,,,,,,,,,819.0,199.13647420612148,,,,,,,1026.0,202.51820430577405,451.0,495.66894205466275,,,,,,,,,,
1279,,,898.0,360.1863249269579,530.0,198.28314288954658,988.0,314.0622474030467,,,,,,,,,,,560.0,654.0676055820129,695.0,221.306935803952,,,,,,,,,,,,,,,,,,,,,246.0,411.3393293530268,,,,,876.0,223.29182802703093,,,,,,,,,,,,,643.0,245.82750208902965,,,623.0,156.38088488710366,,,,,1454.0,184.61607908235888,,,,,,,,,,,,,820.0,199.19876852336097,,,,,,,1027.0,202.35906383619385,463.0,514.802865891172,,,,,,,,,,
1280,,,898.0,360.16739888105644,530.0,198.00374278227287,987.0,300.1225996462115,,,,,,,,,,,570.0,679.490015369347,697.0,221.02404336145776,,,,,,,,,,,,,,,,,,,,,470.0,480.801275932935,,,,,878.0,223.12690965632106,,,,,,,,,,,,,642.0,246.9470123070899,,,623.0,155.8844713696178,,,,,1462.0,183.92522008360567,,,,,,,,,,,,,821.0,199.20244190199477,,,,,,,1028.0,202.96236900130572,469.0,522.2375741023159,,,,,,,,,,
1281,,,898.0,360.8080073822214,530.0,197.73133471200322,986.0,294.0071456210896,,,,,,,,,,,580.0,697.9231895411929,698.0,221.59845523891818,,,,,,,,,,,,,,,,,,,,,476.0,497.83346428646115,,,,,880.0,222.96199128561122,,,,,,,,,,,,,642.0,247.9921574636459,,,624.0,155.3880578521319,,,,,1470.0,183.23436108485245,,,,,,,,,,,,,822.0,199.18891981662085,,,,,,,1028.0,201.85347609151586,475.0,529.6722823134597,,,,,,,,,,
1282,,,897.0,360.38329536897743,530.0,198.6606191395808,982.0,306.39395217676633,,,,,,,,,,,585.0,702.374112058202,700.0,221.81785955191316,,,,,,,,,,,,,,,,,,,,,482.0,516.3194300762553,,,,,883.0,222.79707291490132,,,,,,,,,,,,,642.0,248.35638754670634,,,624.0,154.89164433464606,,,,,1478.0,182.54350208609924,,,,,,,,,,,,,822.0,199.83001920449254,,,,,,,1027.0,196.71733072482002,482.0,537.1069905246036,,,,,,,,,,
1283,,,898.0,360.2091268094383,530.0,199.51858424241038,981.0,311.85109227501766,,,,,,,,,,,595.0,708.2243425422505,702.0,223.23639775974115,,,,,,,,,,,,,,,,,,,,,492.0,524.9207686845642,,,,,885.0,222.63215454419148,,,,,,,,,,,,,642.0,249.11197871390243,,,625.0,154.3952308171602,,,,,1486.0,181.85264308734602,,,,,,,,,,,,,822.0,201.3745924806145,,,,,,,1029.0,200.9154156414765,488.0,544.5416987357473,,,,,,,,,,
1284,,,898.0,359.4769393198618,530.0,199.47972677292034,980.0,308.2312794162481,,,,,,,,,,,604.0,707.8922984664509,704.0,221.13846062604188,,,,,,,,,,,,,,,,,,,,,500.0,539.4530577393568,,,,,887.0,222.46723617348164,,,,,,,,,,,,,641.0,249.36919274378653,,,625.0,153.89881729967436,,,,,1494.0,181.1617840885928,,,,,,,,,,,,,823.0,202.59949677099706,,,,,,,1030.0,202.37443192478034,494.0,551.9764069468912,,,,,,,,,,
1285,,,898.0,358.535772425216,530.0,199.4408693034303,978.0,312.6804628003342,,,,,,,,,,,612.0,705.360488760169,705.0,220.32218256546017,,,,,,,,,,,,,,,,,,,,,507.0,549.486258849261,,,,,890.0,222.30231780277174,,,,,,,,,,,,,641.0,248.13750756272253,,,626.0,153.40240378218846,,,,,1502.0,180.47092508983957,,,,,,,,,,,,,825.0,202.40507872343704,,,,,,,1030.0,204.23938633431425,501.0,559.411115158035,,,,,,,,,,
1286,,,898.0,358.1732401375235,530.0,199.40201183394026,976.0,314.99681763506317,,,,,,,,,,,620.0,705.3504756505702,706.0,220.6913431672312,,,,,,,,,,,,,,,,,,,,,514.0,563.997219403883,,,,,892.0,222.1373994320619,,,,,,,,,,,,,641.0,246.9668279341285,,,626.0,152.9059902647026,,,,,1509.0,179.78006609108633,,,,,,,,,,,,,826.0,202.30429345394316,,,,,,,1031.0,206.24125290181755,507.0,566.8458233691789,,,,,,,,,,
1287,,,898.0,357.37650265269735,531.0,199.36315436445022,975.0,310.68574531103116,,,,,,,,,,,629.0,707.1676855676725,707.0,218.85784175044282,,,,,,,,,,,,,,,,,,,,,519.0,570.795764376745,,,,,895.0,221.97248106135203,,,,,,,,,,,,,641.0,247.15047366673838,,,627.0,152.40957674721676,,,,,1517.0,179.0892070923331,,,,,,,,,,,,,826.0,201.59139765042278,,,,,,,1030.0,207.64668789848906,513.0,574.2805315803226,,,,,,,,,,
1288,,,898.0,357.7420230484464,531.0,204.48796978328903,973.0,308.30397348417716,,,,,,,,,,,635.0,715.6684919705833,710.0,220.1692692318894,,,,,,,,,,,,,,,,,,,,,529.0,569.4462951151111,,,,,897.0,221.80756269064216,,,,,,,,,,,,,638.0,247.86307611197967,,,627.0,151.9131632297309,,,,,1525.0,178.3983480935799,,,,,,,,,,,,,826.0,201.96397294060864,,,,,,,1031.0,208.15496337061222,520.0,581.7152397914665,,,,,,,,,,
1289,,,898.0,358.5446468126888,530.0,205.64146558094814,968.0,310.7216745784915,,,,,,,,,,,649.0,720.5894653031677,712.0,221.9776033817657,,,,,,,,,,,,,,,,,,,,,535.0,586.6539816028344,,,,,899.0,221.64264431993232,,,,,,,,,,,,,636.0,248.77598604454542,,,628.0,151.416749712245,,,,,1533.0,177.70748909482668,,,,,,,,,,,,,827.0,201.43345328805276,,,,,,,1031.0,210.2934078628208,526.0,589.1499480026104,,,,,,,,,,
1290,,,898.0,358.8502752525752,530.0,205.39401665969262,965.0,311.62354512708407,,,,,,,,,,,655.0,722.110434019486,715.0,222.66384663104878,,,,,,,,,,,,,,,,,,,,,543.0,590.4885509766991,,,,,902.0,221.47772594922242,,,,,,,,,,,,,635.0,247.7888978133352,,,628.0,150.92033619475916,,,,,1541.0,177.01663009607347,,,,,,,,,,,,,827.0,199.2345547622106,,,,,,,1031.0,211.72466111405276,532.0,596.5846562137542,,,,,,,,,,
1291,,,898.0,359.62725647705633,531.0,204.62400962110502,963.0,311.9565288907821,,,,,,,,,,,659.0,720.3007251380063,717.0,223.59186051439406,,,,,,,,,,,,,,,,,,,,,552.0,611.1954163263795,,,,,904.0,221.31280757851258,,,,,,,,,,,,,635.0,248.0498795437621,,,629.0,150.4239226772733,,,,,1549.0,176.32577109732026,,,,,,,,,,,,,828.0,198.3940324396131,,,,,,,1034.0,211.5772145428737,539.0,604.019364424898,,,,,,,,,,
1292,,,898.0,359.91678239817054,531.0,205.62995613936465,961.0,312.0729766191374,,,,,,,,,,,667.0,717.2773792029635,718.0,223.9320863522856,,,,,,,,,,,,,,,,,,,,,559.0,617.5029813232776,,,,,906.0,221.14788920780273,,,,,,,,,,,,,634.0,248.13542973322106,,,629.0,149.92750915978746,,,,,1557.0,175.63491209856704,,,,,,,,,,,,,828.0,198.08585716307647,,,,,,,1035.0,210.83833893992272,545.0,611.4540726360418,,,,,,,,,,
1293,,,898.0,360.0211464580076,532.0,204.693452556478,960.0,312.76689819804284,,,,,,,,,,,674.0,719.4990975704261,720.0,225.37208889174934,,,,,,,,,,,,,,,,,,,,,564.0,617.0295439697038,,,,,909.0,220.98297083709284,,,,,,,,,,,,,633.0,248.15615634399416,,,630.0,149.43109564230156,,,,,1565.0,174.9440530998138,,,,,,,,,,,,,827.0,198.64158874928654,,,,,,,1036.0,211.1782353135506,551.0,618.8887808471857,,,,,,,,,,
